elapsed_time,distance,latitude,longitude,altitude,l_r_balance,power,cadence,speed,heartrate,ankling_log_left,ankling_log_right,foot_range_log_left,foot_range_log_right,leg_range_log_left,leg_range_log_right,pedaling_delay_log_left,pedaling_delay_log_right,waist_angle_log_center,waist_d_rot_y_center,waist_d_rot_z_center,torso_angle_log_center,torso_d_rot_y_center,torso_d_rot_z_center
2338,27844,36.99266,136.78381,45,,313,94,12.73,,0.0,0.0,41.2,,,,26.3,33.2,48.5,8.0,5.6,9.1,8.4,7.8
2339,27856,36.99255,136.78381,45,,337,94,12.77,,0.0,0.0,51.4,53.0,,,25.6,30.5,49.2,6.0,5.6,11.2,7.1,7.2
2340,27871,36.992428,136.7838,45,,370,94,12.82,,0.0,0.0,,51.1,,,46.6,46.8,50.0,6.5,7.7,10.7,6.7,7.6
2341,27881,36.99231,136.78378,45,,380,95,12.93,,0.0,0.0,53.0,52.3,,,18.3,34.5,50.2,7.6,7.9,11.9,6.6,7.9
2342,27894,36.99219,136.78378,45,,385,96,13.02,,0.0,0.0,50.8,52.4,,,37.6,30.2,50.3,7.5,8.2,10.3,5.0,8.4
2343,27907,36.99207,136.78375,45,,336,97,13.12,,0.0,0.0,,52.8,,,30.9,33.8,50.9,6.7,7.5,13.7,3.7,8.5
2344,27919,36.99195,136.78375,45,,353,97,13.14,,0.0,0.0,,51.9,,,34.0,18.8,51.3,6.4,6.4,22.6,6.5,8.9
2345,27934,36.99183,136.7838,45,,324,97,13.17,,0.0,0.0,49.9,53.0,,,28.3,29.2,51.3,6.3,7.8,17.7,7.0,7.6
2346,27946,36.991722,136.78384,45,,314,97,13.06,,1.0,0.0,,50.6,,,26.4,39.0,50.5,5.4,8.9,9.5,5.9,6.0
2347,27961,36.991615,136.78392,45,,323,96,12.99,,0.0,0.0,50.8,52.8,,,24.9,33.5,50.3,4.7,7.9,8.5,7.0,6.4
2348,27972,36.991512,136.78398,45,,322,95,12.94,,0.0,0.0,50.6,,,,24.2,28.9,49.9,5.6,7.0,8.3,7.6,8.2
2349,27984,36.991405,136.78406,45,,328,95,12.94,,0.0,0.0,51.1,,,,27.2,37.3,49.9,6.4,7.3,9.9,8.2,9.4
2350,27997,36.991306,136.78412,45,,330,95,12.93,,0.0,0.0,51.7,52.4,,,33.7,33.2,50.2,8.0,8.0,10.3,8.3,7.6
2351,28009,36.9912,136.78418,45,,323,95,12.94,,0.0,0.0,51.6,53.8,,,47.7,45.6,47.0,8.4,7.8,9.7,7.5,8.2
2352,28024,36.991096,136.78426,45,,267,95,12.89,,0.0,3.1,40.0,57.9,,,28.4,39.1,48.7,7.7,7.2,8.7,3.5,9.2
2353,28037,36.99099,136.78432,45,,317,95,12.82,,0.0,0.0,51.6,54.9,,,33.9,36.4,49.5,6.8,6.8,11.6,5.2,7.6
2354,28051,36.990887,136.78438,45,,329,95,12.83,,0.0,0.0,53.3,52.7,,,42.0,23.3,49.2,5.7,8.1,9.0,5.1,8.7
2355,28062,36.990784,136.78445,45,,332,94,12.85,,0.0,0.0,,50.9,,,41.8,39.6,50.2,5.5,8.0,11.2,3.8,8.5
2356,28074,36.990673,136.78452,45,,335,94,12.82,,0.0,0.0,51.7,52.0,,,30.0,33.3,50.3,5.5,7.6,14.0,7.4,8.5
2357,28089,36.990574,136.78459,45,,326,94,12.77,,0.0,0.0,53.3,,,,38.7,35.0,49.5,5.3,7.8,9.2,6.7,9.8
2358,28099,36.990475,136.78465,45,,332,95,12.85,,0.0,0.0,50.6,,,,45.5,44.5,49.9,5.3,6.9,10.3,6.2,9.3
2359,28112,36.99037,136.78473,45,,382,96,12.98,,0.0,0.0,48.1,51.9,,,31.0,42.7,49.8,7.3,7.0,10.9,8.9,9.5
2360,28125,,,45,,362,97,13.13,,0.0,0.0,51.9,52.0,,,36.1,32.8,50.0,7.1,6.3,11.9,10.1,10.9
2361,28141,,,45,,344,97,13.16,,0.0,0.0,50.5,51.0,,,33.9,34.4,49.9,5.2,6.5,14.0,9.0,10.1
2362,28152,36.99016,136.78487,45,,325,97,13.21,,0.0,0.0,52.2,57.5,,,32.1,15.9,46.6,6.7,8.2,13.2,6.8,8.2
2363,28177,36.98995,136.78502,45,,329,90,13.2,,0.0,0.0,41.7,50.4,,,32.8,29.6,49.3,8.7,7.3,10.0,4.9,8.2
2364,28181,,,45,,364,90,13.2,,0.0,0.0,49.9,52.0,,,34.7,30.0,49.9,6.9,4.5,10.0,5.1,9.7
2365,28194,36.98985,136.78506,45,,357,90,13.15,,0.0,0.0,51.4,51.3,,,31.4,21.1,50.0,6.3,6.1,10.9,8.0,9.9
2366,28206,36.98963,136.78522,45,,339,90,13.11,,0.0,0.0,51.0,50.4,,,31.8,30.6,50.0,8.0,6.3,11.2,9.6,9.2
2367,28223,36.989525,136.7853,45,,323,89,13.06,,0.0,0.0,,52.5,,,32.5,26.8,50.3,7.5,6.0,14.7,8.6,9.5
2368,28234,36.98942,136.78535,45,,339,89,13.04,,0.0,0.0,,50.1,,,32.0,5.5,49.9,6.1,6.1,9.9,5.9,10.5
2369,28248,36.989315,136.78543,45,,349,89,13.02,,0.0,0.0,52.3,51.7,,,32.8,18.2,49.7,5.4,5.5,10.8,3.6,10.6
2370,28259,36.989216,136.78549,45,,308,89,12.99,,0.0,0.0,50.9,50.0,,,42.9,25.3,49.2,5.8,5.2,9.3,2.9,10.7
2371,28271,36.98911,136.78555,45,,323,89,12.95,,0.0,0.0,48.2,50.3,,,34.2,35.9,49.3,5.7,5.3,13.0,3.3,9.7
2372,28284,36.989002,136.78563,45,,335,88,12.91,,0.0,0.0,51.5,50.2,,,37.8,27.9,48.6,5.8,5.8,8.7,2.9,9.3
2373,28296,36.988903,136.7857,45,,348,88,12.86,,0.0,0.0,51.9,52.2,,,13.2,12.2,47.1,4.5,6.5,12.4,3.8,8.7
2374,28313,36.988796,136.78577,45,,322,88,12.91,,0.0,0.0,,59.5,,,14.4,24.7,48.9,7.1,6.0,14.6,6.7,9.3
2375,28322,36.988705,136.78586,45,,355,88,12.96,,0.0,0.0,,50.6,,,23.1,32.4,49.2,10.6,5.1,13.2,4.4,10.8
2376,28338,36.98862,136.78595,45,,354,89,13.06,,0.0,2.6,50.8,50.1,,,44.4,35.5,49.5,9.5,6.1,8.8,2.1,11.3
2377,28349,36.988533,136.78606,45,,329,90,13.12,,0.0,0.0,49.0,50.8,,,23.7,11.2,49.9,7.3,6.1,8.9,4.3,9.5
2378,28361,36.988445,136.78616,45,,329,90,13.12,,15.2,0.0,49.3,50.9,,,44.0,21.6,48.7,6.9,5.6,8.1,8.9,9.7
2379,28374,36.988358,136.78627,45,,328,90,13.13,,0.0,0.0,,53.1,,,13.7,31.3,49.0,8.2,4.6,9.9,10.1,10.4
2380,28387,36.988274,136.78636,45,,409,90,13.19,,0.0,6.5,50.4,53.9,,,16.4,41.2,48.7,8.2,6.4,9.6,9.7,9.5
2381,28401,36.988186,136.78648,45,,341,91,13.27,,0.0,0.0,52.1,51.5,,,11.2,41.7,49.2,7.5,6.6,11.8,8.4,9.5
2382,28414,36.988094,136.78659,45,,333,90,13.24,,0.0,3.0,51.6,57.3,,,9.1,17.2,46.2,7.4,5.4,9.1,10.4,9.9
2383,28431,36.98801,136.78668,45,,325,90,13.17,,0.0,3.9,43.6,,,,25.6,26.3,48.5,7.8,4.6,9.7,7.6,9.4
2384,28439,36.987926,136.78679,44,,317,90,13.16,,0.0,0.0,,,,,29.7,17.9,49.6,7.0,5.1,10.7,7.0,7.5
2385,28454,36.98784,136.7869,44,,356,91,13.24,,0.0,0.0,51.5,51.8,,,27.8,0.2,49.7,5.9,6.3,9.6,7.7,8.4
2386,28466,36.987755,136.787,44,,294,91,13.27,,0.0,0.0,,49.7,,,28.6,6.8,49.4,5.9,5.1,11.7,9.0,9.7
2387,28479,36.98767,136.78711,44,,319,91,13.25,,0.0,0.0,51.5,52.0,,,36.5,24.6,50.0,4.0,5.6,11.5,8.8,9.0
2388,28491,36.987587,136.78722,44,,332,91,13.27,,0.0,0.0,51.3,51.2,,,8.3,35.3,50.1,5.1,6.1,10.0,8.5,9.3
2389,28512,36.987495,136.78732,44,,327,91,13.3,,0.0,4.2,,51.9,,,11.4,44.6,49.9,5.3,6.4,10.1,8.4,9.8
2390,28523,36.98741,136.78743,44,,305,91,13.38,,0.0,0.0,49.7,51.6,,,16.6,37.2,49.5,5.6,5.4,14.6,6.7,9.9
2391,28535,36.987324,136.78752,44,,351,92,13.45,,0.0,0.0,,52.6,,,13.9,15.3,46.3,5.6,5.0,10.4,4.0,9.4
2392,28548,36.98724,136.78763,44,,313,92,13.45,,0.0,0.0,,49.2,,,40.5,25.3,49.2,7.1,6.4,9.8,2.9,9.2
2393,28563,36.987152,136.78773,44,,344,92,13.46,,0.0,0.0,50.2,54.0,,,2.1,46.8,49.7,8.8,6.2,9.1,6.7,8.5
2394,28575,36.987064,136.78784,44,,376,93,13.56,,0.0,0.0,50.6,51.6,,,29.9,29.6,49.9,6.2,6.3,13.0,7.4,10.4
2395,28596,,,44,,390,93,13.64,,0.0,0.0,,53.3,,,27.2,1.6,49.8,6.5,6.7,8.7,6.8,9.4
2396,28607,36.986973,136.78795,44,,367,94,13.73,,0.0,0.0,51.2,53.6,,,9.8,26.1,50.0,7.0,7.2,8.8,6.2,9.7
2397,28615,36.986797,136.78816,44,,349,94,13.72,,0.0,0.0,52.4,51.3,,,33.6,34.6,49.9,6.9,7.1,8.9,7.8,9.2
2398,28630,36.98671,136.78827,44,,310,94,13.75,,0.0,0.0,,51.4,,,16.8,3.1,49.8,7.0,6.3,7.8,5.4,9.0
2399,28642,36.986626,136.78836,44,,297,94,13.72,,0.0,0.0,,51.4,,,32.8,22.7,49.7,6.9,5.6,10.4,4.3,9.0
2400,28657,36.98654,136.78848,44,,298,93,13.6,,0.0,0.0,50.1,53.7,,,20.7,31.5,48.6,5.9,5.1,9.5,7.0,8.9
2401,28674,36.986446,136.78859,44,,310,92,13.52,,0.0,0.0,50.1,53.1,,,29.5,34.9,48.3,6.5,7.1,11.0,7.6,8.5
2402,28684,36.986362,136.78871,44,,299,91,13.29,,0.0,1.5,47.3,,,,36.1,31.9,47.3,7.9,6.1,10.6,8.1,8.2
2403,28697,36.986267,136.7888,44,,294,90,13.15,,0.0,0.0,,60.4,,,34.9,18.8,47.9,6.9,5.4,12.6,6.9,8.1
2404,28709,36.98618,136.7889,44,,359,89,13.05,,0.0,0.0,,50.1,,,7.1,20.6,48.2,7.7,5.9,11.2,4.5,7.2
2405,28722,36.986088,136.78899,44,,351,89,13.03,,0.0,0.0,,49.6,,,5.3,3.9,48.3,7.2,6.2,10.8,3.5,7.7
2406,28734,36.985992,136.78908,44,,348,89,12.97,,2.9,3.9,,51.1,,,14.4,21.3,48.5,6.5,5.8,11.9,5.0,8.7
2407,28749,36.98591,136.78917,44,,306,88,12.89,,0.0,0.0,48.7,49.1,,,23.4,35.3,48.7,6.4,5.3,8.8,6.1,7.8
2408,28764,36.98581,136.78923,45,,286,88,12.7,,6.1,2.6,47.0,49.3,,,18.4,6.8,49.1,4.4,3.2,10.1,8.3,7.9
2409,28774,36.985718,136.78929,45,,321,87,12.52,,0.0,0.0,,,,,7.2,45.3,49.8,5.4,3.4,14.3,7.8,9.2
2410,28789,36.98561,136.78935,45,,383,91,12.4,,0.0,0.0,49.9,51.1,,,46.1,16.2,49.9,5.9,4.8,11.4,7.5,10.9
2411,28797,36.985504,136.78941,45,,304,91,12.31,,0.0,0.0,,52.5,,,26.9,2.3,49.3,5.9,6.8,13.4,7.4,9.6
2412,28810,36.985416,136.78947,45,,251,90,12.21,,14.8,0.0,,,,,2.9,24.0,47.5,6.1,6.0,11.7,7.6,9.1
2413,28823,36.98532,136.78954,45,,258,88,11.97,,14.8,0.0,,,,,2.9,24.0,45.4,5.6,5.9,15.0,7.6,7.3
2414,28835,36.985226,136.7896,45,,281,83,12.06,,14.8,15.4,,,,,2.9,12.1,46.8,5.6,5.4,12.0,5.1,8.6
2415,28850,36.98512,136.78966,45,,293,90,12.17,,0.0,0.0,42.0,,,,7.3,26.4,49.1,6.5,5.7,12.2,4.2,9.9
2416,28860,36.985016,136.7897,45,,328,90,12.16,,0.0,0.0,,,,,33.5,32.4,50.0,8.4,6.0,11.3,3.0,6.7
2417,28873,36.98491,136.78976,45,,345,95,12.06,,0.0,0.0,47.1,,,,26.8,32.1,49.6,6.8,6.5,12.9,1.8,7.7
2418,28885,36.98481,136.78981,45,,305,94,11.86,,0.0,0.0,49.7,52.7,,,8.4,32.4,48.1,5.3,7.2,13.4,2.6,7.4
2419,28896,36.98471,136.78987,45,,326,93,11.78,,0.0,8.8,45.0,,,,2.6,36.5,48.7,5.6,7.6,8.8,2.7,6.2
2420,28908,36.98461,136.78993,46,,337,92,11.66,,0.0,0.0,49.5,53.1,,,12.0,37.0,49.6,8.6,6.4,10.0,2.7,7.5
2421,28923,36.984528,136.78998,46,,369,92,11.67,,0.0,0.0,51.4,52.7,,,6.0,20.5,50.1,8.8,7.2,13.6,4.4,8.2
2422,28932,36.984425,136.79004,46,,319,92,11.68,,0.0,0.0,,50.8,,,2.6,16.9,50.3,6.8,8.1,12.9,6.6,8.0
2423,28946,36.984344,136.79008,46,,357,92,11.62,,0.0,0.0,48.8,50.9,,,39.8,3.2,51.2,6.5,7.0,10.7,8.3,9.3
2424,28955,36.98424,136.79013,46,,368,92,11.65,,0.0,0.0,50.7,51.4,,,47.6,39.8,51.0,6.1,5.9,12.2,9.8,10.3
2425,28967,36.984146,136.79019,46,,352,92,11.68,,0.0,0.0,,51.6,,,30.1,11.4,51.2,5.9,5.9,9.0,9.4,10.3
2426,28978,,,46,,387,93,11.79,,0.0,2.9,,,,,20.5,21.3,51.1,6.2,6.7,11.1,8.7,8.2
2427,28996,36.984055,136.79024,46,,341,94,11.83,,0.0,0.0,,,,,27.1,2.6,50.6,6.7,6.1,11.9,8.8,9.1
2428,29005,36.98395,136.79028,46,,311,93,11.89,,0.0,0.0,49.1,51.8,,,31.7,42.6,50.3,5.6,5.8,11.3,8.3,9.0
2429,29013,36.98374,136.79039,46,,323,94,12.06,,0.0,0.0,,,,,16.6,30.8,50.0,5.9,6.7,10.9,7.5,8.0
2430,29028,36.983627,136.79044,47,,338,96,12.27,,0.0,0.0,,54.3,,,28.9,37.4,47.3,4.1,6.3,9.8,6.3,9.5
2431,29038,,,47,,246,98,12.45,,0.0,5.2,47.7,60.9,,,36.2,48.2,48.1,3.4,6.7,12.9,4.1,8.3
2432,29049,36.98354,136.7905,47,,323,99,12.52,,0.0,0.0,,54.0,,,14.2,30.4,48.8,8.3,6.7,12.5,5.2,6.2
2433,29061,36.9833,136.7906,47,,276,99,12.55,,0.0,0.0,,,,,26.9,29.5,48.8,8.5,7.5,8.9,4.6,7.6
2434,29074,36.983204,136.79066,47,,282,98,12.47,,0.0,0.0,,,,,33.4,28.1,48.5,6.1,8.5,9.5,5.5,6.4
2435,29087,36.9831,136.79071,47,,288,98,12.44,,0.0,0.0,54.2,52.9,,,25.7,0.5,48.6,5.8,6.6,12.9,7.6,6.9
2436,29099,36.982983,136.79076,47,,279,98,12.44,,9.4,0.0,,,,,31.8,45.4,48.6,6.1,6.8,12.6,7.2,6.0
2437,29114,36.982864,136.79082,47,,291,96,12.48,,8.5,0.0,,50.6,,,25.1,30.9,49.1,7.0,6.6,15.2,7.6,6.5
2438,29124,36.982758,136.79086,47,,307,92,12.54,,0.0,0.0,,52.6,,,9.8,5.5,49.0,4.9,5.9,11.2,7.4,6.8
2439,29139,36.982655,136.79091,47,,322,93,12.61,,0.0,0.0,50.9,,,,8.1,41.7,46.5,5.2,5.9,12.8,7.8,7.2
2440,29149,36.98255,136.79097,47,,302,93,12.65,,0.0,9.9,49.8,,,,22.3,25.9,48.4,6.7,5.6,13.5,8.8,7.0
2441,29162,36.982437,136.79103,47,,368,94,12.72,,0.0,0.0,49.8,52.8,,,27.1,0.3,48.3,4.3,5.6,11.7,6.7,7.2
2442,29175,36.98233,136.7911,47,,351,94,12.84,,0.0,0.0,51.2,,,,36.5,8.7,48.0,3.5,7.9,9.1,6.6,7.7
2443,29187,36.98224,136.79117,47,,321,96,13.06,,3.7,0.0,47.3,51.7,,,42.2,28.5,48.1,6.7,7.0,9.0,7.6,7.5
2444,29204,36.982143,136.79121,47,,294,97,13.13,,0.0,0.0,,52.6,,,13.6,4.1,48.1,4.6,4.8,10.9,8.0,7.7
2445,29219,36.982067,136.79126,47,,291,97,13.16,,3.2,0.0,50.1,52.1,,,27.7,28.8,48.7,5.3,5.7,13.7,7.0,6.3
2446,29229,36.981922,136.79135,47,,263,97,13.07,,0.0,0.0,51.3,51.1,,,0.6,41.4,49.2,5.5,6.3,13.4,7.0,6.5
2447,29242,36.98183,136.79141,48,,311,96,13.02,,0.0,0.0,,49.7,,,30.0,35.6,49.2,6.5,6.7,9.1,6.9,6.4
2448,29254,36.981724,136.79146,48,,362,96,13.08,,0.0,0.0,52.0,57.2,,,42.6,48.8,49.8,7.0,7.2,9.4,7.8,7.0
2449,29269,36.981613,136.7915,48,,362,97,13.16,,1.8,0.0,49.2,55.4,,,36.1,32.8,48.9,6.5,7.9,13.1,7.6,7.6
2450,29284,36.9815,136.79155,48,,325,97,13.23,,0.0,12.2,51.2,57.9,,,25.2,18.8,47.3,6.6,7.7,13.0,4.7,7.0
2451,29294,36.981377,136.79158,48,,309,98,13.23,,0.0,0.0,,55.0,,,2.4,35.6,49.5,7.6,6.3,13.0,3.4,6.6
2452,29307,36.981262,136.79161,48,,351,98,13.28,,0.0,0.0,50.3,54.9,,,31.4,38.8,49.7,6.7,7.0,11.5,3.6,6.5
2453,29321,36.981144,136.79164,48,,303,97,13.23,,0.0,0.0,,52.0,,,36.5,29.2,49.1,6.5,8.2,9.6,3.5,8.0
2454,29334,36.98103,136.79166,48,,324,97,13.13,,0.0,0.0,,51.9,,,31.5,42.9,49.6,6.7,7.5,11.0,3.2,8.0
2455,29347,36.98091,136.79166,48,,294,96,13.03,,0.0,0.0,50.4,50.8,,,26.7,31.0,48.9,6.8,8.0,8.6,3.2,6.5
2456,29359,36.980793,136.79169,48,,295,95,12.9,,0.0,0.0,,53.5,,,38.7,30.9,49.6,7.5,7.4,9.8,2.7,6.2
2457,29376,36.98067,136.79169,48,,309,95,12.82,,0.0,0.0,50.0,53.3,,,30.3,36.8,49.3,6.8,6.1,11.2,4.4,6.8
2458,29384,36.980556,136.7917,49,,360,94,12.81,,0.0,0.0,49.2,53.3,,,35.6,32.7,49.2,6.7,6.7,10.1,6.5,7.1
2459,29401,36.98044,136.79169,49,,326,94,12.77,,0.0,0.0,,51.6,,,18.6,21.9,49.5,7.1,7.0,10.9,7.2,7.6
2460,29414,36.980324,136.79166,49,,284,94,12.71,,4.7,0.0,,52.6,,,7.0,40.9,49.2,6.9,6.5,12.1,7.1,7.1
2461,29422,36.98021,136.79166,49,,281,93,12.6,,5.1,0.0,,53.8,,,10.1,38.5,49.2,6.4,6.7,10.1,6.5,7.2
2462,29435,36.980083,136.79164,49,,290,92,12.57,,0.0,0.0,,53.3,,,23.8,43.3,49.0,6.8,7.0,12.1,6.3,7.0
2463,29447,36.979973,136.7916,50,,286,92,12.51,,0.0,14.3,,,,,4.6,31.3,47.7,6.1,5.7,10.2,5.9,7.1
2464,29464,36.979862,136.79156,50,,282,94,12.47,,0.0,0.0,,53.2,,,27.4,26.3,49.4,5.2,4.0,13.6,5.5,7.7
2465,29472,36.97975,136.79153,50,,302,98,12.35,,0.0,0.0,47.0,54.4,,,22.7,26.4,50.2,5.9,4.7,11.9,5.9,7.7
2466,29487,36.979637,136.79149,50,,309,96,12.16,,0.0,0.0,50.6,53.2,,,22.3,24.8,50.2,6.2,7.6,11.3,7.2,7.7
2467,29497,36.97951,136.79146,50,,320,94,11.78,,6.3,0.0,,52.6,,,11.8,5.6,50.8,5.8,7.3,12.8,7.1,8.4
2468,29508,36.979412,136.79138,51,,296,92,11.18,,0.0,0.0,,54.1,,,3.4,25.3,51.4,7.4,7.2,13.4,7.3,7.6
2469,29518,36.97935,136.7913,51,,330,97,10.55,,0.0,0.0,,55.8,,,2.5,9.0,52.0,6.9,8.0,14.6,8.9,7.9
2470,29529,36.979286,136.79128,51,,358,105,9.87,,0.0,0.0,50.1,,,,40.5,4.9,51.8,6.3,8.7,15.5,8.8,8.7
2471,29541,36.97919,136.79123,52,,346,103,9.05,,0.0,0.0,,55.3,,,41.7,35.0,55.6,5.9,8.7,20.7,8.4,8.2
2472,29552,36.979115,136.7912,52,,323,96,8.44,,0.0,3.8,46.9,49.9,,,11.4,28.9,54.7,6.9,9.1,27.8,8.3,8.2
2473,29558,36.979122,136.7912,52,,383,94,7.92,,0.0,0.0,42.4,60.5,,,43.3,22.5,58.6,8.6,7.5,24.7,11.1,8.1
2474,29567,36.97913,136.79115,52,,449,92,7.47,,0.0,0.0,49.1,53.2,,,3.0,40.4,57.4,5.7,7.7,23.2,11.7,8.0
2475,29573,36.97907,136.79115,53,,444,93,7.25,,0.0,0.0,48.2,53.4,,,28.8,44.4,56.4,3.6,8.6,22.2,9.9,9.5
2476,29579,36.979027,136.79112,53,,472,94,7.08,,0.0,0.0,45.3,52.8,,,31.7,39.4,56.6,3.1,8.2,20.9,10.6,10.2
2477,29588,36.978992,136.79109,53,,487,92,6.9,,0.0,0.0,47.2,51.8,,,34.5,35.9,56.8,4.8,8.9,22.8,11.7,8.9
2478,29594,36.978966,136.79106,54,,464,90,6.81,,0.0,0.0,48.2,50.5,,,20.5,13.2,57.6,7.6,9.2,21.8,13.1,9.4
2479,29602,36.97888,136.79103,54,,449,88,6.69,,0.0,0.0,44.9,50.6,,,20.2,26.5,58.0,7.5,9.9,22.1,15.0,9.8
2480,29606,,,54,,436,88,6.72,,0.0,0.0,46.1,50.9,,,26.9,35.9,57.9,6.8,10.5,21.5,15.2,8.6
2481,29615,,,55,,431,89,6.72,,0.0,0.0,47.1,53.1,,,29.8,49.9,58.0,7.5,9.1,21.5,14.9,9.4
2482,29621,36.978756,136.79097,55,,425,89,6.82,,0.0,0.0,,51.1,,,10.2,7.5,58.1,6.5,7.5,21.2,14.5,10.8
2483,29627,36.978653,136.7909,55,,374,90,6.82,,0.0,0.0,,49.5,,,27.3,27.3,57.2,3.8,8.0,23.7,13.8,9.6
2484,29634,36.9786,136.79086,55,,375,91,7.03,,0.0,0.0,43.9,51.0,,,24.8,32.7,56.9,4.1,8.7,23.2,13.8,8.6
2485,29644,36.978558,136.79082,56,,382,92,7.28,,0.0,0.0,,52.3,,,42.0,24.4,57.2,3.1,8.7,22.5,15.2,8.3
2486,29650,36.9785,136.79079,56,,408,89,7.44,,0.0,0.0,46.3,52.2,,,34.3,32.4,56.4,3.5,9.1,20.7,15.2,8.8
2487,29657,36.978447,136.79077,56,,393,91,7.62,,0.0,0.0,43.7,59.5,,,21.2,33.1,55.7,3.2,8.6,22.1,16.1,11.2
2488,29663,36.978394,136.79076,57,,401,90,7.86,,0.0,0.0,43.7,59.5,,,21.2,33.1,56.2,2.6,8.3,22.2,14.4,10.6
2489,29671,36.978306,136.79071,57,,407,87,8.08,,0.0,0.0,43.7,59.5,,,21.2,33.1,55.6,3.0,8.8,20.7,15.0,9.9
2490,29680,36.978233,136.79065,57,,367,83,8.36,,0.0,0.0,,,,,4.6,20.8,56.0,6.2,8.1,20.2,16.0,10.1
2491,29690,36.978115,136.79057,57,,359,85,8.66,,8.1,0.0,48.1,,,,42.7,11.4,55.1,4.5,7.4,20.3,13.8,11.7
2492,29697,36.978058,136.79051,58,,386,78,8.84,,0.0,0.0,45.5,52.1,,,0.2,7.2,55.0,3.8,7.6,21.6,11.2,12.8
2493,29707,36.978004,136.79047,58,,391,79,8.87,,0.0,0.0,47.8,53.9,,,24.8,6.4,55.6,7.6,9.0,20.8,12.0,13.0
2494,29713,36.977913,136.7904,58,,404,80,9.06,,0.0,0.0,45.9,54.0,,,5.1,7.3,54.7,9.3,4.5,17.0,14.3,12.7
2495,29724,36.977848,136.79036,58,,383,81,9.29,,0.0,0.0,,,,,1.0,3.2,52.2,7.0,5.9,16.0,13.9,13.3
2496,29732,36.97774,136.7903,59,,362,82,9.48,,0.0,0.0,44.6,56.6,,,7.6,8.1,48.3,4.9,4.0,12.5,10.3,11.8
2497,29743,36.97768,136.79025,59,,342,85,9.61,,0.0,0.0,,50.6,,,24.9,0.0,50.8,6.3,4.5,14.7,6.5,10.8
2498,29751,36.977577,136.79019,59,,368,87,9.75,,0.0,0.0,45.0,54.3,,,8.7,26.2,50.8,8.4,4.3,12.2,8.6,8.3
2499,29764,36.977497,136.79015,59,,387,88,9.92,,0.0,0.0,49.4,53.0,,,24.8,29.4,50.9,6.8,4.2,12.7,11.7,10.1
2500,29774,36.9774,136.7901,59,,376,90,10.11,,0.0,0.0,46.6,53.5,,,33.8,15.5,50.6,6.1,6.8,12.0,11.4,11.5
2501,29785,36.977303,136.79004,60,,352,91,10.28,,0.0,0.0,49.4,52.8,,,41.8,18.5,48.0,5.4,6.7,14.5,11.3,11.4
2502,29793,36.977222,136.79,60,,308,93,10.46,,0.0,8.2,37.4,,,,0.9,34.1,49.7,6.1,9.1,9.2,10.4,10.0
2503,29803,36.97712,136.78993,60,,334,94,10.59,,0.0,0.0,,,,,25.9,6.3,49.3,7.5,6.8,9.5,10.0,9.8
2504,29818,36.977024,136.78986,60,,310,95,10.7,,0.0,0.0,,56.4,,,33.8,14.7,50.4,5.8,6.9,12.3,9.2,9.5
2505,29827,36.97693,136.78981,61,,379,96,10.8,,0.0,0.0,49.7,55.2,,,28.5,35.6,50.2,4.5,7.9,10.3,9.1,8.7
2506,29837,36.97682,136.78973,61,,337,97,10.89,,0.0,9.1,50.1,54.8,,,28.3,34.2,50.0,4.4,8.2,11.6,8.8,10.1
2507,29847,36.97673,136.7897,61,,334,98,10.95,,0.0,0.0,,53.0,,,33.4,7.6,50.3,4.7,7.8,11.7,9.0,9.3
2508,29858,36.976643,136.78963,61,,321,98,10.97,,0.0,0.0,,,,,20.1,29.9,50.0,5.1,7.3,11.9,8.4,8.3
2509,29873,36.97655,136.78958,62,,323,98,10.98,,0.0,0.0,,53.9,,,12.7,29.9,49.5,4.8,7.8,8.6,7.8,7.6
2510,29879,36.976467,136.78952,62,,324,99,11.02,,0.0,0.0,49.3,55.6,,,31.2,14.3,49.1,5.7,8.1,9.2,8.0,7.4
2511,29894,36.976383,136.78947,62,,334,93,11.09,,0.0,0.0,53.3,52.4,,,34.3,14.5,49.4,3.7,6.8,13.4,8.4,8.1
2512,29902,36.976303,136.78941,62,,326,88,11.12,,3.8,0.0,,54.2,,,38.1,39.8,49.7,3.3,6.4,10.7,8.1,8.3
2513,29912,36.976208,136.78938,63,,300,88,11.17,,0.0,0.0,50.9,52.0,,,24.5,43.5,50.0,7.0,6.3,12.0,6.5,10.0
2514,29923,36.976124,136.78932,63,,301,88,11.14,,0.0,0.0,,52.9,,,2.9,33.3,49.9,7.2,5.7,10.3,6.3,10.9
2515,29935,36.976032,136.7893,63,,305,88,11.11,,0.0,0.0,,50.2,,,10.4,34.5,49.5,7.2,5.4,12.4,6.4,11.2
2516,29948,36.975956,136.78926,63,,314,88,11.19,,0.0,0.0,51.1,51.8,,,24.6,2.2,50.7,7.6,4.5,11.0,4.6,12.0
2517,29956,36.975876,136.7892,63,,330,89,11.22,,0.0,0.0,,54.4,,,9.2,36.1,51.2,6.0,5.5,15.3,4.1,10.9
2518,29969,36.975792,136.78914,64,,319,87,10.97,,0.0,0.0,44.7,54.1,,,22.8,3.7,52.4,4.6,6.5,13.7,4.6,9.2
