elapsed_time,distance,latitude,longitude,altitude,l_r_balance,power,cadence,speed,heartrate,ankling_log_left,ankling_log_right,foot_range_log_left,foot_range_log_right,leg_range_log_left,leg_range_log_right,pedaling_delay_log_left,pedaling_delay_log_right,waist_angle_log_center,waist_d_rot_y_center,waist_d_rot_z_center,torso_angle_log_center,torso_d_rot_y_center,torso_d_rot_z_center
1784,21069,36.95361,136.78075,53,,358,95,10.54,,0.0,0.0,51.2,54.3,,,40.9,32.6,51.0,4.2,7.4,11.2,7.3,8.0
1785,21080,36.95369,136.78082,53,,291,96,10.73,,0.0,0.0,46.6,56.0,,,30.8,16.2,49.9,4.5,7.5,10.3,6.4,7.5
1786,21090,36.953766,136.78091,54,,296,97,10.92,,0.0,0.0,50.0,56.0,,,26.7,16.8,50.3,4.0,8.5,10.4,5.6,6.5
1787,21101,36.95383,136.78098,54,,300,99,11.09,,0.0,2.2,,,,,27.4,43.6,50.2,6.0,8.2,10.9,8.0,7.9
1788,21118,36.953896,136.78107,54,,297,101,11.21,,0.0,0.0,,59.7,,,34.4,32.7,50.9,6.0,8.8,14.6,8.6,8.4
1789,21126,36.953976,136.78111,55,,339,100,11.17,,0.0,0.0,51.1,58.4,,,31.1,23.1,51.4,6.6,8.9,12.0,4.0,6.8
1790,21136,36.954067,136.78119,55,,386,100,11.08,,0.0,0.0,53.6,57.2,,,39.5,25.1,51.6,7.1,8.8,13.4,3.3,8.0
1791,21147,36.954163,136.78128,56,,398,99,10.94,,0.0,0.0,,55.4,,,26.6,41.2,51.9,7.5,8.3,14.4,7.0,8.7
1792,21164,36.954292,136.7814,56,,352,95,10.48,,0.0,0.0,48.6,56.2,,,26.5,23.3,53.0,6.7,8.2,16.1,7.5,7.6
1793,21168,36.954365,136.78146,56,,321,94,10.08,,0.0,0.0,52.6,52.2,,,35.9,1.2,54.5,6.4,7.1,23.3,3.8,7.3
1794,21178,36.954437,136.78152,57,,371,99,9.71,,0.0,0.0,,57.4,,,33.7,36.6,59.9,6.7,8.6,26.9,2.1,6.8
1795,21191,36.954517,136.78159,57,,407,94,9.36,,0.0,1.2,48.7,55.7,,,31.8,0.6,60.2,9.7,8.2,27.5,6.6,7.7
1796,21197,36.954575,136.78165,57,,420,100,9.01,,0.0,0.0,,,,,26.5,16.0,60.2,3.8,6.7,28.0,13.6,9.5
1797,21206,36.954624,136.78171,58,,459,97,8.73,,0.0,0.0,,55.6,,,20.8,49.9,60.7,2.9,7.0,26.5,13.6,9.1
1798,21214,36.954678,136.78175,58,,458,94,8.5,,0.0,0.0,50.4,55.3,,,29.2,16.0,59.8,4.0,7.6,27.4,15.1,9.4
1799,21222,36.954723,136.78181,59,,451,92,8.24,,0.0,0.0,50.7,56.2,,,29.1,37.6,60.1,6.2,7.7,27.7,14.9,9.4
1800,21231,36.954784,136.78188,59,,447,89,8.08,,0.0,0.0,50.5,53.8,,,35.8,0.5,59.9,6.7,8.4,28.5,15.9,9.1
1801,21239,36.954845,136.78192,60,,429,89,7.81,,0.0,0.0,46.7,55.4,,,26.3,16.8,56.1,6.1,7.5,32.2,15.8,9.7
1802,21248,36.954895,136.78197,60,,437,93,7.67,,0.0,0.0,43.0,52.4,,,38.6,33.2,61.9,9.0,7.2,29.1,14.9,8.8
1803,21254,36.954937,136.78201,61,,438,90,7.45,,0.0,0.0,49.4,54.9,,,30.7,38.0,61.4,9.6,7.7,28.9,13.3,7.6
1804,21262,36.954987,136.78206,61,,436,88,7.31,,0.0,0.0,48.3,53.8,,,44.4,44.4,61.0,6.2,7.4,29.1,10.3,7.8
1805,21269,36.955032,136.7821,61,,430,86,7.16,,0.0,0.0,47.9,51.2,,,27.2,15.2,60.9,7.0,6.5,29.0,10.8,9.3
1806,21275,36.955086,136.78215,62,,422,85,6.99,,0.0,0.0,45.3,53.6,,,25.3,31.6,50.9,7.9,7.3,24.2,12.3,9.9
1807,21283,36.95513,136.7822,62,,403,82,6.71,,0.0,0.0,47.1,44.0,,,10.2,32.7,46.7,9.3,8.8,20.1,12.3,9.5
1808,21289,36.95519,136.78223,63,,434,81,6.74,,0.0,0.0,47.1,44.0,,,18.8,32.7,47.4,17.1,10.9,20.3,5.6,9.9
1809,21298,36.955235,136.78227,63,,425,80,6.6,,0.0,0.0,49.1,44.8,,,24.3,29.7,48.0,25.7,12.2,18.7,3.3,10.3
1810,21302,36.95529,136.7823,64,,443,79,6.52,,1.8,0.0,49.5,48.2,,,6.3,3.7,47.8,24.5,12.1,19.3,4.6,11.2
1811,21310,36.955345,136.78235,64,,443,78,6.49,,3.0,0.0,49.5,45.4,,,26.3,1.2,47.2,23.4,12.3,18.3,4.7,10.4
1812,21315,36.955387,136.78238,65,,442,78,6.42,,0.0,0.0,48.1,46.3,,,16.6,6.0,48.0,23.0,12.5,18.1,4.8,10.4
1813,21321,36.95544,136.7824,65,,447,77,6.4,,0.0,0.0,48.5,,,,11.5,18.9,47.1,24.2,12.7,18.9,5.4,11.2
1814,21327,36.95549,136.78242,65,,468,77,6.32,,0.0,0.0,49.3,47.8,,,36.8,11.6,46.0,25.9,12.7,18.1,4.9,11.2
1815,21338,36.955547,136.78246,66,,441,76,6.35,,0.0,0.0,51.0,,,,9.8,23.5,46.6,27.9,12.7,19.9,6.2,12.0
1816,21342,36.95561,136.78247,66,,440,75,6.2,,0.0,0.0,48.3,,,,19.1,1.5,46.1,27.5,12.4,19.2,5.9,12.1
1817,21348,36.955654,136.78249,67,,429,75,6.25,,1.1,0.0,52.0,49.5,,,46.4,32.6,45.8,27.0,12.8,18.3,7.1,11.9
1818,21354,36.955692,136.78252,67,,437,75,6.18,,0.0,0.0,51.0,50.2,,,27.4,0.1,46.5,28.7,12.2,17.3,7.1,12.6
1819,21361,36.955753,136.78255,67,,444,75,6.13,,1.8,0.0,50.8,48.2,,,18.1,9.9,47.8,26.0,12.1,18.4,8.1,12.3
1820,21367,36.95581,136.78256,68,,444,73,6.05,,0.0,0.0,49.9,,,,8.9,3.2,47.1,27.4,12.9,17.3,7.6,11.8
1821,21373,36.955868,136.7826,68,,432,72,5.97,,0.0,0.0,49.8,,,,7.6,25.6,45.9,26.6,12.6,18.4,5.9,11.4
1822,21380,36.955914,136.78261,68,,430,72,6.02,,0.0,0.0,49.8,48.5,,,25.4,6.5,44.8,26.7,12.7,16.0,5.2,11.5
1823,21384,36.955963,136.78262,69,,418,72,5.95,,0.0,0.0,,,,,45.8,27.7,45.6,25.6,12.4,17.6,5.4,12.2
1824,21390,36.956017,136.78264,69,,430,73,6.08,,0.0,0.0,47.9,47.3,,,6.5,0.9,43.9,24.6,12.6,16.8,5.6,11.4
1825,21396,36.956074,136.78267,69,,433,75,6.29,,0.0,0.0,50.5,47.3,,,17.7,0.9,47.2,27.4,12.9,17.7,7.3,11.6
1826,21403,36.95614,136.78268,70,,456,81,6.67,,0.0,3.2,,,,,7.0,32.7,55.9,24.6,11.8,19.9,10.2,12.7
1827,21409,36.9562,136.7827,70,,428,81,6.78,,0.0,0.0,46.8,54.6,,,8.8,25.2,55.1,16.5,10.5,19.4,8.3,13.0
1828,21415,36.95626,136.78271,70,,454,86,7.25,,0.0,3.3,43.6,,,,35.0,44.4,55.7,6.4,8.8,20.3,8.0,13.0
1829,21426,36.956333,136.78275,70,,380,90,7.6,,0.0,0.0,46.0,54.9,,,39.6,7.9,55.2,3.6,8.7,20.0,10.6,11.4
1830,21432,36.956406,136.78276,71,,427,88,7.93,,0.0,0.0,47.7,52.0,,,23.0,30.6,55.7,3.3,7.4,19.7,9.2,10.2
1831,21438,36.95648,136.78276,71,,363,92,8.23,,0.0,0.0,47.7,51.4,,,30.8,36.0,55.5,3.5,7.9,21.4,9.5,10.8
1832,21447,36.956566,136.7828,71,,332,96,8.53,,0.0,0.0,48.5,51.1,,,8.3,26.4,54.5,5.6,7.7,18.1,9.8,11.3
1833,21455,36.956654,136.78282,71,,359,81,8.87,,0.0,0.0,42.9,50.9,,,25.2,31.7,52.6,4.9,6.1,16.8,9.4,12.2
1834,21466,36.95673,136.78284,71,,374,81,9.16,,0.0,3.6,37.6,50.1,,,9.5,34.0,48.4,3.6,6.5,15.9,7.3,13.1
1835,21474,36.956814,136.78287,72,,296,84,9.41,,2.5,3.1,,53.0,,,19.9,13.1,49.4,2.8,7.1,11.4,8.4,10.2
1836,21487,36.956898,136.78288,72,,347,86,9.62,,0.0,0.0,41.5,50.1,,,4.1,26.3,50.0,5.9,5.5,13.7,7.0,9.3
1837,21493,36.956993,136.78293,72,,373,88,9.81,,0.0,0.0,,49.2,,,21.1,24.2,50.2,6.5,3.4,14.2,6.0,10.9
1838,21505,36.95709,136.78296,72,,405,90,10.08,,0.0,0.0,46.8,,,,8.0,10.7,50.0,4.9,6.7,13.4,5.9,11.4
1839,21514,36.957172,136.78299,72,,327,92,10.31,,0.0,0.0,48.7,52.6,,,41.8,35.1,50.2,4.6,7.6,13.4,5.8,10.8
1840,21524,36.95727,136.78302,72,,335,93,10.46,,0.0,0.0,48.8,52.7,,,29.8,40.8,48.8,6.4,8.0,10.9,7.3,8.9
1841,21533,36.95737,136.78305,72,,325,94,10.55,,0.0,0.0,,,,,37.2,35.8,47.0,5.8,7.2,13.6,8.7,9.7
1842,21543,36.95745,136.78305,72,,306,85,10.59,,0.0,0.0,44.0,50.3,,,26.0,6.7,49.0,4.9,5.8,10.8,7.2,7.3
1843,21558,36.957554,136.78311,72,,373,84,10.75,,0.0,2.0,49.2,50.9,,,25.9,24.4,49.1,8.3,4.6,12.5,7.8,8.2
1844,21568,36.957645,136.78313,72,,376,86,10.95,,0.0,0.0,48.9,51.3,,,11.3,39.9,49.9,6.5,6.3,13.6,8.8,10.1
1845,21579,36.957737,136.78316,72,,378,88,11.15,,0.0,0.0,49.4,51.4,,,23.5,18.3,50.1,6.3,6.1,10.2,10.7,11.2
1846,21589,36.957836,136.78319,72,,347,89,11.28,,0.0,0.0,50.1,,,,14.5,30.0,49.3,5.8,6.6,12.6,11.3,11.2
1847,21602,36.95794,136.78322,72,,294,90,11.36,,0.0,16.7,,,,,28.8,46.9,46.4,4.2,6.8,11.9,9.6,9.7
1848,21612,36.95805,136.78323,72,,240,90,11.34,,0.0,0.0,,,,,10.3,1.7,48.9,6.1,3.8,12.0,7.9,7.7
1849,21627,36.958153,136.78326,72,,318,89,11.36,,0.0,0.0,,50.4,,,20.4,28.4,49.0,5.6,2.9,10.8,7.7,8.2
1850,21635,36.95826,136.7833,72,,354,90,11.42,,0.0,0.0,,52.0,,,33.9,30.2,49.6,4.4,6.2,11.5,8.8,8.9
1851,21650,36.95836,136.78333,72,,395,91,11.53,,0.0,0.0,47.4,52.3,,,4.7,29.3,49.5,6.8,6.3,12.7,9.4,8.9
1852,21658,36.958454,136.78337,72,,311,91,11.57,,0.0,0.0,43.4,49.2,,,19.4,3.1,49.2,4.5,6.0,15.5,9.5,9.8
1853,21669,36.95856,136.78339,72,,215,91,11.56,,7.6,2.7,47.2,48.5,,,9.7,16.7,49.3,4.8,5.0,15.3,9.4,8.5
1854,21681,36.958664,136.7834,72,,253,91,11.49,,0.0,0.0,45.4,49.4,,,29.1,25.7,48.6,7.1,3.7,16.0,7.5,7.6
1855,21692,36.958767,136.78342,72,,182,90,11.4,,0.0,11.8,43.4,,,,20.7,30.8,51.2,6.1,5.9,19.1,3.9,7.6
1856,21707,36.958866,136.78342,72,,78,88,11.14,,,11.3,,,,,,13.7,55.4,5.7,5.4,29.5,3.9,6.9
1857,21715,36.958973,136.78342,71,,5,43,10.82,,,,,,,,,,58.0,8.4,6.3,29.5,7.1,3.3
1858,21725,36.959064,136.78342,71,,3,42,10.52,,,,,,,,,,56.6,12.4,4.2,26.3,2.8,2.5
1859,21736,36.95915,136.78342,71,,0,40,9.88,,,,,,,,,,49.5,2.7,1.6,24.4,2.0,2.5
1860,21744,36.95922,136.7834,71,,0,27,8.59,,,,,,,,,,48.8,3.8,2.4,19.3,3.2,2.1
1861,21753,36.959297,136.78345,71,,0,13,7.48,,,,,,,,,,50.6,6.1,5.7,20.7,5.6,1.8
1862,21759,36.959347,136.78346,70,,0,0,6.86,,,,,,,,,,53.8,1.7,1.7,20.6,2.2,3.2
1863,21767,36.959324,136.78357,70,,75,42,7.24,,0.0,,,,,,41.0,,62.5,2.9,2.0,23.5,2.3,2.5
1864,21774,36.959297,136.78365,70,,366,80,8.7,,0.0,0.0,47.0,,,,12.3,17.0,63.6,2.8,4.4,24.1,2.6,3.2
1865,21784,,,70,,455,84,9.61,,6.4,0.0,47.0,55.9,,,24.6,14.3,60.7,4.0,7.1,28.1,4.7,6.4
1866,21793,,,69,,404,85,10.13,,0.0,0.0,47.2,51.4,,,5.6,37.7,53.8,7.3,4.7,21.1,7.2,8.9
1867,21803,36.959152,136.78383,69,,414,88,11.11,,0.0,0.0,47.2,52.9,,,27.1,44.0,51.0,6.4,3.8,16.9,9.8,12.2
1868,21818,36.95902,136.78401,69,,359,94,12.03,,0.0,0.0,47.2,,,,27.1,34.7,50.8,4.2,7.0,17.2,8.7,9.8
1869,21828,36.958923,136.78413,68,,281,100,12.61,,0.0,0.0,,,,,35.7,29.6,51.6,3.9,7.0,21.6,5.2,7.0
1870,21843,36.958866,136.78427,68,,351,102,12.88,,0.0,0.0,,,,,35.7,36.8,49.1,6.2,7.6,12.0,4.7,7.7
1871,21855,36.958805,136.78441,68,,211,99,13.05,,4.2,0.0,,,,,29.5,23.1,45.7,6.5,8.0,13.3,5.6,6.9
1872,21868,36.958755,136.78455,68,,205,90,13.17,,0.0,0.0,42.4,,,,32.2,5.1,46.4,6.1,6.2,11.9,4.3,5.3
1873,21883,36.95869,136.78467,67,,202,91,13.3,,0.0,0.0,44.8,50.5,,,17.8,22.1,46.3,6.0,5.8,9.4,3.3,5.8
1874,21899,36.958614,136.78477,67,,149,91,13.44,,0.0,0.0,44.8,49.5,,,21.3,34.9,46.2,5.2,6.9,8.7,5.2,5.6
1875,21908,36.958527,136.78487,67,,187,90,13.86,,0.0,3.5,39.0,49.0,,,0.0,30.7,47.8,4.8,5.8,10.9,5.5,5.4
1876,21922,36.958427,136.78496,67,,188,90,14.38,,0.0,9.6,,47.7,,,26.5,23.9,49.9,5.7,6.7,13.7,4.1,5.1
1877,21937,36.958324,136.78503,66,,131,92,14.71,,0.0,2.5,40.2,,,,10.6,31.7,53.5,5.5,5.5,26.2,2.8,4.6
1878,21952,36.958183,136.78506,66,,162,94,14.97,,0.0,0.0,,49.0,,,10.3,36.3,52.6,6.5,5.0,33.9,2.5,4.1
1879,21967,36.958023,136.78506,66,,138,96,15.31,,4.0,5.9,,50.2,,,25.7,35.9,51.6,6.1,6.9,33.5,3.1,4.1
1880,21981,36.95789,136.78513,66,,214,98,15.87,,13.7,0.0,,,,,13.7,30.0,51.3,7.0,5.3,26.6,3.1,4.2
1881,22000,36.957756,136.7852,66,,290,101,16.05,,0.0,0.0,,,,,26.3,38.4,49.9,5.2,5.4,17.3,3.4,3.3
1882,22013,36.957653,136.78532,66,,444,102,16.13,,0.0,0.0,48.2,,,,20.4,48.1,49.6,5.5,6.8,10.3,3.2,4.0
1883,22027,36.95757,136.78548,65,,382,102,16.13,,0.0,0.0,48.3,53.8,,,23.1,29.6,47.0,6.0,5.9,6.0,5.6,5.4
1884,22044,36.957558,136.78569,65,,284,102,16.11,,0.0,0.0,,58.4,,,26.4,29.0,44.8,5.3,5.7,8.4,7.3,5.5
1885,22059,36.957497,136.78586,65,,291,102,16.06,,0.0,0.0,,,,,31.0,32.3,46.4,6.9,6.4,8.2,7.0,4.7
1886,22080,36.957413,136.78601,65,,264,102,16.09,,0.0,0.0,47.7,,,,31.6,17.9,46.8,7.8,7.2,7.2,6.3,4.2
1887,22092,36.95732,136.78616,65,,284,101,16.01,,0.0,0.0,46.5,52.9,,,22.0,24.0,47.3,5.9,7.6,8.8,5.6,5.6
1888,22111,36.95723,136.78629,65,,333,100,15.72,,0.0,0.0,50.5,,,,33.4,33.1,48.0,6.0,6.7,13.7,5.0,5.3
1889,22124,36.95714,136.78642,65,,362,98,15.45,,0.0,5.5,,,,,10.9,29.9,47.0,6.3,6.0,16.5,4.7,5.5
1890,22138,36.95705,136.78654,65,,285,96,15.2,,0.0,0.0,,52.9,,,24.9,8.7,46.4,6.2,6.7,10.7,2.6,5.6
1891,22153,36.956963,136.78667,65,,342,94,14.88,,0.0,0.0,51.5,54.8,,,36.6,24.5,49.1,6.1,5.7,16.6,2.7,6.4
1892,22168,36.956886,136.7868,65,,372,99,14.36,,0.0,0.0,51.2,56.0,,,37.0,29.9,50.6,6.7,5.8,17.1,3.6,6.0
1893,22182,36.956818,136.78693,66,,409,99,13.71,,0.0,0.0,,54.1,,,29.7,23.8,50.4,6.4,6.0,13.9,2.7,6.1
1894,22195,36.95678,136.78706,66,,407,103,13.04,,0.0,0.0,50.4,55.7,,,28.8,10.4,52.3,4.8,6.3,14.5,3.0,5.8
1895,22212,36.95675,136.78719,66,,507,113,12.43,,0.0,0.0,,59.0,,,38.2,25.1,52.8,6.0,7.5,14.2,4.7,5.7
1896,22220,36.956787,136.78732,66,,515,108,11.88,,0.0,0.0,,,,,24.9,23.5,53.1,6.7,8.8,14.3,4.7,5.8
1897,22231,36.956787,136.78746,66,,442,106,11.29,,0.0,0.0,50.5,53.5,,,14.1,18.4,53.3,6.4,8.4,12.2,5.5,6.6
1898,22245,36.95677,136.78757,67,,434,107,10.55,,0.0,0.0,50.5,57.2,,,19.2,40.4,53.4,6.7,8.7,12.3,5.6,6.7
1899,22256,,,67,,467,103,10.08,,0.0,0.0,50.5,55.2,,,37.9,24.2,52.9,7.2,8.1,11.5,5.5,7.6
1900,22264,36.95679,136.78767,67,,465,100,9.8,,0.0,0.0,48.7,57.1,,,34.8,37.7,52.8,7.2,7.2,10.0,5.5,7.3
1901,22277,36.95682,136.78777,67,,493,106,9.38,,0.0,0.0,49.0,56.6,,,18.1,42.5,53.1,7.4,7.8,8.6,7.4,7.8
1902,22285,36.956913,136.78796,68,,495,102,9.09,,0.0,0.0,48.5,56.4,,,36.5,33.2,53.2,7.2,8.2,10.8,9.1,9.1
1903,22293,36.956947,136.78807,68,,492,99,8.88,,0.0,0.0,49.8,53.8,,,29.5,6.0,53.2,8.4,7.6,14.6,8.2,8.5
1904,22302,36.956978,136.78816,68,,492,96,8.68,,0.0,0.0,,54.0,,,11.9,38.6,50.5,9.9,8.0,10.3,6.4,8.3
1905,22310,36.957027,136.78828,68,,428,95,8.54,,0.0,0.0,52.7,51.5,,,24.7,45.2,51.6,9.2,7.6,11.3,4.7,7.5
1906,22319,36.957066,136.78835,69,,441,94,8.56,,0.0,0.0,51.5,54.7,,,23.7,23.4,51.4,8.2,6.2,8.8,6.3,7.4
1907,22327,36.957123,136.7884,69,,417,97,8.83,,0.0,0.0,,,,,25.4,33.9,51.6,7.5,7.8,9.1,6.5,8.3
1908,22337,36.95716,136.78847,69,,368,100,9.16,,0.0,0.0,,52.7,,,28.7,30.3,51.0,6.2,8.0,10.0,3.9,8.7
1909,22346,36.95721,136.78851,70,,312,103,9.41,,0.0,0.0,50.6,,,,25.5,21.0,50.9,6.9,8.2,12.7,2.5,6.7
1910,22356,36.95726,136.78856,70,,294,106,9.63,,0.0,0.0,46.6,,,,11.2,37.8,51.2,8.8,8.1,12.8,2.4,6.4
1911,22365,36.957344,136.78862,70,,345,93,9.79,,0.0,0.0,,50.8,,,14.2,36.7,51.1,8.6,8.4,14.6,3.5,6.2
1912,22373,36.95743,136.78864,71,,384,89,10.01,,0.0,0.0,,50.7,,,42.1,24.1,51.4,7.6,7.0,10.6,2.6,7.6
1913,22384,36.957508,136.78871,71,,385,91,10.28,,0.0,0.0,53.8,51.3,,,34.6,19.8,51.0,5.7,7.0,10.9,4.4,9.0
1914,22394,36.957592,136.78874,71,,378,93,10.49,,0.0,0.0,51.2,51.6,,,26.2,36.9,49.6,5.7,7.0,10.0,6.0,9.4
1915,22407,36.957684,136.78879,71,,311,95,10.61,,0.0,1.7,51.2,57.6,,,32.0,38.9,49.9,6.2,6.7,10.2,5.7,8.4
1916,22415,36.957764,136.7889,72,,350,96,10.73,,0.0,0.0,51.8,51.6,,,16.1,38.7,49.9,5.6,5.2,9.8,4.0,7.8
1917,22426,36.95787,136.78896,72,,338,96,10.84,,0.0,0.0,,52.3,,,37.2,29.9,50.3,6.4,5.4,11.0,4.8,8.8
1918,22436,36.95797,136.789,72,,372,98,11.03,,0.0,0.0,,54.3,,,33.7,43.6,49.9,5.5,7.3,13.7,6.0,8.7
1919,22449,36.958065,136.78908,72,,340,99,11.09,,0.0,0.0,49.7,,,,4.2,7.1,49.9,6.6,7.6,12.1,3.3,7.5
1920,22461,36.958164,136.78911,73,,327,100,11.19,,0.0,0.0,51.8,54.4,,,23.3,23.0,50.6,6.6,6.8,10.3,3.2,8.0
1921,22470,36.95826,136.78915,73,,354,100,11.17,,0.0,0.0,50.8,,,,43.2,33.9,51.1,6.9,6.9,9.7,4.5,7.7
1922,22484,36.958363,136.78918,73,,359,99,11.01,,0.0,0.0,,54.2,,,31.7,31.7,51.6,6.0,6.6,12.1,5.0,8.0
1923,22493,36.958454,136.78923,73,,407,96,10.74,,0.0,0.0,51.3,54.1,,,39.3,29.6,51.2,5.7,6.8,11.9,5.3,7.6
1924,22503,36.95855,136.78929,73,,390,92,10.25,,0.0,0.0,49.9,52.8,,,32.4,11.8,50.5,7.4,7.0,13.6,5.2,8.1
1925,22516,36.958626,136.78935,74,,385,91,9.86,,0.0,0.0,49.4,,,,15.4,36.9,50.8,8.2,5.8,8.9,3.2,8.8
1926,22526,36.958694,136.78941,74,,377,91,9.64,,0.0,0.0,49.4,53.1,,,34.9,39.7,51.5,6.1,6.2,8.7,3.2,8.7
1927,22535,36.958767,136.78947,74,,396,95,9.43,,0.0,0.0,,53.7,,,18.0,33.8,51.8,5.6,6.9,10.5,7.4,8.7
1928,22543,36.958824,136.78957,74,,421,92,9.17,,0.0,0.0,,53.5,,,21.2,23.2,52.6,5.2,7.1,13.0,5.7,7.6
1929,22551,36.95884,136.78966,74,,418,90,8.93,,0.0,0.0,,51.3,,,32.3,17.9,52.0,6.1,8.1,12.7,4.6,7.7
1930,22562,36.958862,136.78975,74,,356,87,8.74,,0.0,0.0,,52.5,,,35.1,24.5,51.9,8.4,6.3,14.7,6.7,10.0
1931,22570,36.95888,136.78983,74,,379,88,8.79,,0.0,0.0,47.4,52.5,,,15.6,10.3,52.0,7.7,6.2,15.5,5.9,10.7
1932,22579,36.958916,136.78992,74,,403,88,8.87,,0.0,0.0,47.4,,,,30.2,25.9,51.0,5.7,6.4,19.5,5.7,11.1
1933,22589,36.95896,136.79001,74,,363,90,9.02,,1.1,0.0,50.2,,,,29.7,30.9,53.1,4.9,7.1,25.6,5.9,10.3
1934,22595,36.95902,136.79008,74,,373,82,9.22,,0.0,6.1,,,,,21.6,43.8,51.2,6.5,7.9,22.6,3.7,7.1
1935,22606,36.95908,136.79016,74,,382,84,9.49,,0.0,0.0,,,,,0.7,14.9,52.8,8.4,7.1,18.1,2.9,8.7
1936,22614,36.95917,136.7902,74,,380,89,10.06,,0.0,0.0,,54.4,,,29.8,9.9,55.0,7.4,6.0,19.5,3.3,10.6
1937,22625,36.95927,136.79018,74,,416,94,10.63,,0.0,0.0,48.7,,,,24.9,37.4,54.1,6.1,6.6,11.5,3.6,9.3
1938,22635,36.95938,136.79015,74,,411,97,10.94,,0.0,10.4,,53.4,,,21.2,43.8,49.7,4.4,7.3,11.7,4.1,9.9
1939,22648,36.959473,136.79015,73,,293,93,11.21,,0.0,1.7,,58.8,,,37.2,29.6,49.8,3.9,8.1,9.7,4.6,8.6
1940,22660,36.95958,136.79012,73,,322,83,11.44,,0.0,0.0,,50.4,,,14.5,47.4,49.4,5.5,6.6,9.9,4.3,7.7
1941,22669,36.959682,136.7901,73,,326,85,11.82,,0.0,0.0,,53.6,,,25.9,31.0,48.8,7.1,5.9,7.9,7.5,9.2
1942,22681,36.959793,136.79008,73,,343,88,12.23,,0.0,0.0,51.0,53.1,,,24.2,3.7,48.6,6.7,5.4,8.1,9.1,10.5
1943,22694,36.959908,136.79007,73,,342,93,12.66,,0.0,0.0,49.1,53.2,,,6.7,33.4,48.9,5.8,6.0,10.1,9.4,9.4
1944,22706,36.96003,136.79005,72,,296,96,13.2,,2.1,0.0,,52.0,,,18.7,46.8,48.1,5.3,5.4,11.3,8.0,10.0
1945,22719,36.96015,136.79004,72,,281,99,13.57,,0.0,0.0,50.4,50.8,,,25.6,5.6,47.1,4.4,6.3,9.1,6.9,8.1
1946,22734,36.960278,136.79001,72,,231,99,13.89,,0.0,0.0,,54.7,,,26.6,33.1,47.1,4.8,6.6,12.3,6.3,6.1
1947,22750,36.960403,136.79001,71,,289,89,14.11,,4.4,8.1,,,,,31.7,24.7,44.3,6.0,6.3,11.5,3.4,5.2
1948,22761,36.960545,136.79,71,,294,91,14.47,,0.0,0.0,48.1,49.8,,,28.3,7.0,46.7,12.1,3.8,9.1,3.0,6.9
1949,22776,36.96068,136.78998,70,,320,93,14.68,,0.0,0.0,49.0,50.9,,,24.9,30.3,46.7,11.0,3.0,11.9,3.3,8.0
1950,22790,36.96081,136.78996,70,,298,93,14.85,,0.0,2.4,,,,,44.0,23.1,46.4,6.6,4.2,8.7,5.1,7.8
1951,22813,36.960945,136.78995,70,,295,95,15.1,,0.0,0.0,48.0,,,,34.4,26.1,45.8,6.2,4.5,8.8,3.6,7.9
1952,22824,36.961094,136.78993,69,,276,96,15.24,,0.0,0.0,49.2,54.4,,,27.7,18.3,43.2,7.1,5.3,10.0,3.3,6.9
1953,22843,36.96123,136.78992,69,,216,97,15.44,,16.7,0.0,,54.5,,,27.3,30.7,43.4,7.6,5.4,10.6,3.1,6.2
1954,22855,36.961376,136.78989,68,,210,97,15.42,,9.1,3.6,47.9,,,,34.4,31.8,44.0,9.3,5.9,7.5,2.1,3.9
1955,22870,36.961517,136.78987,68,,209,98,15.45,,0.0,0.0,,49.7,,,36.6,31.5,43.8,8.4,6.0,9.0,2.2,4.3
1956,22885,36.96165,136.78986,68,,194,98,15.57,,2.2,0.0,,54.0,,,34.4,28.0,45.5,6.4,6.2,12.5,1.8,5.2
1957,22901,36.961792,136.78984,67,,223,97,15.74,,13.5,5.1,,59.2,,,32.2,38.4,45.7,6.9,6.2,10.6,2.3,4.7
1958,22916,36.961937,136.78984,67,,292,92,15.99,,0.0,2.2,49.2,,,,2.7,35.2,45.8,4.6,4.7,10.3,2.9,5.7
1959,22933,36.96209,136.78981,66,,287,94,16.26,,0.0,0.0,51.1,53.0,,,29.1,9.1,45.8,6.7,4.7,10.8,4.2,5.9
1960,22952,36.96224,136.7898,66,,307,95,16.42,,11.4,7.3,,55.1,,,24.6,25.1,42.7,6.9,5.1,10.1,6.2,6.1
1961,22964,36.962387,136.78976,65,,211,95,16.44,,0.0,0.0,,,,,39.9,1.5,44.1,8.8,6.8,9.3,4.5,5.0
1962,22981,36.962536,136.78975,65,,298,96,16.53,,0.0,0.0,,54.1,,,26.8,40.7,44.8,11.0,7.4,10.3,2.6,5.6
1963,22998,36.962685,136.78973,65,,323,97,16.68,,0.0,0.0,,53.7,,,23.0,1.4,44.4,8.7,5.9,9.0,4.6,7.5
1964,23015,36.96283,136.7897,64,,235,96,16.67,,0.0,0.0,,54.0,,,4.4,37.5,44.5,8.3,5.4,5.3,6.7,7.1
1965,23031,36.962982,136.7897,64,,289,97,16.76,,0.0,3.3,49.6,,,,7.2,20.5,44.0,8.2,6.4,3.8,2.8,5.9
1966,23048,36.963123,136.7897,64,,245,97,16.85,,5.6,3.2,48.5,52.8,,,29.8,35.4,42.3,6.9,5.7,8.1,3.8,5.1
